type,subtype,add,vectorizer1,model1,vectorizer2,model2,fold,time,f1_micro,f1_macro,b1,recall_micro,hamming,avg_labels_true,avg_labels_pred,config
text,,"Tuning text | distilbert | svm | {'balanced': True, 'max_iter_svm': 3000}",distilbert,svm,,,1,66.05931997299194,0.2492949802594472,0.1456241193293935,0.2446760343481654,0.2675544794188862,0.2424408014571949,2.7081967213114755,3.1049180327868853,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': True, 'max_iter_svm': 3000}"
text,,"Tuning text | distilbert | svm | {'balanced': True, 'max_iter_svm': 3000}",distilbert,svm,,,2,66.05931997299194,0.2606354334948842,0.1822905720545328,0.2428676414744526,0.2933333333333333,0.2361541107671138,2.554179566563468,3.195046439628483,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': True, 'max_iter_svm': 3000}"
text,,"Tuning text | distilbert | svm | {'balanced': True, 'max_iter_svm': 5000}",distilbert,svm,,,0,70.45957064628601,0.2646744930629669,0.1675308598858834,0.2513659951159951,0.3017031630170316,0.2453703703703703,2.6346153846153846,3.371794871794872,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': True, 'max_iter_svm': 5000}"
text,,"Tuning text | distilbert | svm | {'balanced': True, 'max_iter_svm': 5000}",distilbert,svm,,,1,70.45957064628601,0.2492949802594472,0.1456241193293935,0.2446760343481654,0.2675544794188862,0.2424408014571949,2.7081967213114755,3.1049180327868853,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': True, 'max_iter_svm': 5000}"
text,,"Tuning text | distilbert | svm | {'balanced': True, 'max_iter_svm': 5000}",distilbert,svm,,,2,70.45957064628601,0.2606354334948842,0.1822905720545328,0.2428676414744526,0.2933333333333333,0.2361541107671138,2.554179566563468,3.195046439628483,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': True, 'max_iter_svm': 5000}"
text,,"Tuning text | distilbert | svm | {'balanced': False, 'max_iter_svm': 3000}",distilbert,svm,,,0,44.80120015144348,0.2449511400651465,0.1293296846505209,0.234775641025641,0.2287104622871046,0.2063746438746438,2.6346153846153846,2.28525641025641,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': False, 'max_iter_svm': 3000}"
text,,"Tuning text | distilbert | svm | {'balanced': False, 'max_iter_svm': 3000}",distilbert,svm,,,1,44.80120015144348,0.2358620689655172,0.1189006386864908,0.2258183710642727,0.2070217917675544,0.2018214936247723,2.7081967213114755,2.045901639344262,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': False, 'max_iter_svm': 3000}"
text,,"Tuning text | distilbert | svm | {'balanced': False, 'max_iter_svm': 3000}",distilbert,svm,,,2,44.80120015144348,0.2343434343434343,0.1520802066502052,0.2110816256327091,0.2109090909090909,0.195562435500516,2.554179566563468,2.043343653250774,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': False, 'max_iter_svm': 3000}"
text,,"Tuning text | distilbert | svm | {'balanced': False, 'max_iter_svm': 5000}",distilbert,svm,,,0,53.03904128074646,0.2449511400651465,0.1293296846505209,0.234775641025641,0.2287104622871046,0.2063746438746438,2.6346153846153846,2.28525641025641,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': False, 'max_iter_svm': 5000}"
text,,"Tuning text | distilbert | svm | {'balanced': False, 'max_iter_svm': 5000}",distilbert,svm,,,1,53.03904128074646,0.2358620689655172,0.1189006386864908,0.2258183710642727,0.2070217917675544,0.2018214936247723,2.7081967213114755,2.045901639344262,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': False, 'max_iter_svm': 5000}"
