graphics,,"FINAL_TOP_2 | {'balanced': True, 'threshold': 0.3}",resnet50,logistic,,,8,13.893030166625977,0.2507608034083993,0.2346991931569172,0.2464418811888989,1.0,0.8566457898399443,2.580375782881002,18.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.3}"
graphics,,"FINAL_TOP_2 | {'balanced': True, 'threshold': 0.3}",resnet50,logistic,,,9,13.893030166625977,0.2547705002578648,0.2382228282500121,0.2503962110726315,1.0,0.8540189125295509,2.627659574468085,18.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.3}"
graphics,,"FINAL_TOP_3 | {'balanced': True, 'threshold': 0.4}",resnet50,logistic,,,0,13.941871166229248,0.2482280199064997,0.2323518198839687,0.243810095666763,1.0,0.8582988980716253,2.550619834710744,18.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.4}"
graphics,,"FINAL_TOP_3 | {'balanced': True, 'threshold': 0.4}",resnet50,logistic,,,1,13.941871166229248,0.255154239652767,0.2385356540619347,0.2511262841952805,1.0,0.8537668798862829,2.6321961620469083,18.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.4}"
graphics,,"FINAL_TOP_3 | {'balanced': True, 'threshold': 0.4}",resnet50,logistic,,,2,13.941871166229248,0.2540844199350616,0.2375429100808413,0.2497819633195845,1.0,0.8544692407604204,2.619553666312433,18.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.4}"
graphics,,"FINAL_TOP_3 | {'balanced': True, 'threshold': 0.4}",resnet50,logistic,,,3,13.941871166229248,0.253215145770354,0.2368201203407906,0.2487133916781678,1.0,0.8550393054088936,2.6092925026399154,18.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.4}"
graphics,,"FINAL_TOP_3 | {'balanced': True, 'threshold': 0.4}",resnet50,logistic,,,4,13.941871166229248,0.2548938800741809,0.2383797110433553,0.2503644219317452,1.0,0.8539378911323651,2.629117959617428,18.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.4}"
graphics,,"FINAL_TOP_3 | {'balanced': True, 'threshold': 0.4}",resnet50,logistic,,,5,13.941871166229248,0.2553674649050371,0.2387850237929104,0.250451987094357,1.0,0.8536267897290262,2.6347177848775294,18.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.4}"
graphics,,"FINAL_TOP_3 | {'balanced': True, 'threshold': 0.4}",resnet50,logistic,,,6,13.941871166229248,0.2521419828641371,0.2358926662009023,0.2478485956479533,1.0,0.8557422969187675,2.596638655462185,18.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.4}"
graphics,,"FINAL_TOP_3 | {'balanced': True, 'threshold': 0.4}",resnet50,logistic,,,7,13.941871166229248,0.2547140649149922,0.2381824852937149,0.2504513776323551,1.0,0.8540559688274885,2.626992561105207,18.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.4}"
graphics,,"FINAL_TOP_3 | {'balanced': True, 'threshold': 0.4}",resnet50,logistic,,,8,13.941871166229248,0.2507608034083993,0.2346991931569172,0.2464418811888989,1.0,0.8566457898399443,2.580375782881002,18.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.4}"
graphics,,"FINAL_TOP_3 | {'balanced': True, 'threshold': 0.4}",resnet50,logistic,,,9,13.941871166229248,0.2547705002578648,0.2382228282500121,0.2503962110726315,1.0,0.8540189125295509,2.627659574468085,18.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.4}"
graphics,,"FINAL_TOP_1 | {'balanced': True, 'n_estimators': 200, 'max_depth': 3, 'max_features_rf': 'sqrt'}",resnet50,random_forest,,,0,254.3324680328369,0.2651522569274454,0.1202358153129037,0.2627452437369793,0.5484001620089105,0.4307277318640955,2.550619834710744,8.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced': True, 'n_estimators': 200, 'max_depth': 3, 'max_features_rf': 'sqrt'}"
graphics,,"FINAL_TOP_1 | {'balanced': True, 'n_estimators': 200, 'max_depth': 3, 'max_features_rf': 'sqrt'}",resnet50,random_forest,,,1,254.3324680328369,0.1894528837841175,0.0741991809871504,0.1840370835040344,0.3106520858647225,0.388711205875385,2.6321961620469083,6.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced': True, 'n_estimators': 200, 'max_depth': 3, 'max_features_rf': 'sqrt'}"
graphics,,"FINAL_TOP_1 | {'balanced': True, 'n_estimators': 200, 'max_depth': 3, 'max_features_rf': 'sqrt'}",resnet50,random_forest,,,2,254.3324680328369,0.3057887759611136,0.1282916461928064,0.2978627111464518,0.5614604462474645,0.3710001180776951,2.619553666312433,7.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced': True, 'n_estimators': 200, 'max_depth': 3, 'max_features_rf': 'sqrt'}"
graphics,,"FINAL_TOP_1 | {'balanced': True, 'n_estimators': 200, 'max_depth': 3, 'max_features_rf': 'sqrt'}",resnet50,random_forest,,,3,254.3324680328369,0.2813186813186813,0.1202768568627626,0.2692601426497942,0.5180089032780251,0.3836677226328757,2.6092925026399154,7.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced': True, 'n_estimators': 200, 'max_depth': 3, 'max_features_rf': 'sqrt'}"
graphics,,"FINAL_TOP_1 | {'balanced': True, 'n_estimators': 200, 'max_depth': 3, 'max_features_rf': 'sqrt'}",resnet50,random_forest,,,4,254.3324680328369,0.1671541997492687,0.059308863667382,0.1615908592529209,0.2425222312045271,0.3529932695713779,2.629117959617428,5.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced': True, 'n_estimators': 200, 'max_depth': 3, 'max_features_rf': 'sqrt'}"
graphics,,"FINAL_TOP_1 | {'balanced': True, 'n_estimators': 200, 'max_depth': 3, 'max_features_rf': 'sqrt'}",resnet50,random_forest,,,5,254.3324680328369,0.1894550679783353,0.080118171141813,0.1876564507554923,0.3464025869037995,0.4338539817773044,2.6347177848775294,7.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced': True, 'n_estimators': 200, 'max_depth': 3, 'max_features_rf': 'sqrt'}"
graphics,,"FINAL_TOP_1 | {'balanced': True, 'n_estimators': 200, 'max_depth': 3, 'max_features_rf': 'sqrt'}",resnet50,random_forest,,,6,254.3324680328369,0.2508296460176991,0.0824070370856728,0.2441730480070816,0.3669093851132686,0.3161764705882353,2.596638655462185,5.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced': True, 'n_estimators': 200, 'max_depth': 3, 'max_features_rf': 'sqrt'}"
graphics,,"FINAL_TOP_1 | {'balanced': True, 'n_estimators': 200, 'max_depth': 3, 'max_features_rf': 'sqrt'}",resnet50,random_forest,,,7,254.3324680328369,0.2860310421286031,0.1055434913861165,0.2847847158155341,0.4696601941747573,0.3421891604675877,2.626992561105207,6.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced': True, 'n_estimators': 200, 'max_depth': 3, 'max_features_rf': 'sqrt'}"
graphics,,"FINAL_TOP_1 | {'balanced': True, 'n_estimators': 200, 'max_depth': 3, 'max_features_rf': 'sqrt'}",resnet50,random_forest,,,8,254.3324680328369,0.2312050555676618,0.1018633399997395,0.2250419320878611,0.4292071197411003,0.4091858037578288,2.580375782881002,7.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced': True, 'n_estimators': 200, 'max_depth': 3, 'max_features_rf': 'sqrt'}"
graphics,,"FINAL_TOP_1 | {'balanced': True, 'n_estimators': 200, 'max_depth': 3, 'max_features_rf': 'sqrt'}",resnet50,random_forest,,,9,254.3324680328369,0.1947069943289225,0.051191800392254,0.1798387369132049,0.2085020242914979,0.25177304964539,2.627659574468085,3.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced': True, 'n_estimators': 200, 'max_depth': 3, 'max_features_rf': 'sqrt'}"
