type,subtype,add,vectorizer1,model1,vectorizer2,model2,fold,time,f1_micro,f1_macro,b1,recall_micro,hamming,avg_labels_true,avg_labels_pred,config
text,,,distilbert,logistic,,,4,280.97880005836487,0.6143642834034293,0.569087139661129,0.6074999973627216,0.7691373025516404,0.13985685791388,2.607180570221753,3.9208025343189017,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['logistic'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,logistic,,,5,280.97880005836487,0.6206674189908109,0.5516892100067126,0.6165383125213991,0.7796678817334953,0.1381841672539347,2.609936575052854,3.947145877378436,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['logistic'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,logistic,,,6,280.97880005836487,0.6180701470825926,0.5601021445671788,0.6167049945591171,0.7740890688259109,0.1387714352830631,2.610993657505285,3.929175475687104,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['logistic'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,logistic,,,7,280.97880005836487,0.6270392505249556,0.555607636512306,0.6221934572357406,0.78582995951417,0.1356001879257693,2.610993657505285,3.933403805496829,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['logistic'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,logistic,,,8,280.97880005836487,0.6407485078238425,0.5792547832998636,0.6355257732636169,0.8033980582524272,0.1307845900869156,2.613107822410148,3.9397463002114166,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['logistic'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,logistic,,,9,280.97880005836487,0.6278505579815623,0.5658888469364112,0.6213057027539057,0.7851941747572816,0.1351303735024665,2.613107822410148,3.922832980972516,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['logistic'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,random_forest,,,0,1326.605700969696,0.6229955646537018,0.5858593826021077,0.6156210854732502,0.7374798061389337,0.1296491845594274,2.614572333685322,3.575501583949314,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['random_forest'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,random_forest,,,1,1326.605700969696,0.6143100511073254,0.5824869153458041,0.6068284232486978,0.7281906300484653,0.1328170831866713,2.614572333685322,3.583949313621964,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['random_forest'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,random_forest,,,2,1326.605700969696,0.6192024644874209,0.565170159503642,0.6119840736525002,0.7332792865828942,0.1305291564003285,2.60506863780359,3.5649419218585003,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['random_forest'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,random_forest,,,3,1326.605700969696,0.6208555231059956,0.5542261744462809,0.613367894571696,0.7324685853263072,0.1294731901912472,2.60506863780359,3.541710665258712,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['random_forest'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
