type,experiment,vectorizer1,vectorizer2,model1,model2,fold_time_sum,f1_micro_mean,f1_micro_std,f1_macro_mean,f1_macro_std,f1_samples_mean,f1_samples_std,recall_micro_mean,recall_micro_std,recall_macro_mean,recall_macro_std,hamming_mean,hamming_std,avg_labels_true_mean,avg_labels_true_std,avg_labels_pred_mean,avg_labels_pred_std,predict sum_mean,predict sum_std,true sum_mean,true sum_std,best_threshold_mean,best_threshold_std,all_best_params,n_samples,n_labels,outer_cv,inner_cv,use_subset,subset_size,config
early-fusion,threshold_0.5,distilbert,resnet50,random_forest,,748.8170554637909,0.6189824913530939,0.0062454356488148,0.5703420619969866,0.0101045137347705,0.6100427886299711,0.0060469814848325,0.7317467383065406,0.0091172142585832,0.6727457029693047,0.0123114870732753,0.1306627986997039,0.00277519752274,2.610716448412144,0.0259586334172437,3.56167543288256,0.0349902936191751,3371.0,36.86732971073441,2470.8,2.56124969497314,0.5,0.0,"Counter({'{""estimator__class_weight"": ""balanced"", ""estimator__max_depth"": 5, ""estimator__n_estimators"": 200}': 5, '{""estimator__class_weight"": ""balanced"", ""estimator__max_depth"": 5, ""estimator__n_estimators"": 300}': 5})",9465,18,10,3,False,1.0,"{'type': 'early-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['random_forest'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [3, 5, 10], 'estimator__class_weight': ['balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': True}"
early-fusion,threshold_0.6,distilbert,resnet50,random_forest,,748.8170554637909,0.5540912231339478,0.009933352893523,0.5135410730729442,0.009183131680797,0.4995095663623313,0.0093189730197428,0.4743438723534242,0.0115431337134089,0.4464724694443215,0.0093790321671225,0.1107183741587172,0.0027103039748035,2.610716448412144,0.0259586334172437,1.858600860026192,0.0370338029091578,1759.2,40.53097580863308,2470.8,2.56124969497314,0.5999999999999999,1.1102230246251563e-16,"Counter({'{""estimator__class_weight"": ""balanced"", ""estimator__max_depth"": 5, ""estimator__n_estimators"": 200}': 5, '{""estimator__class_weight"": ""balanced"", ""estimator__max_depth"": 5, ""estimator__n_estimators"": 300}': 5})",9465,18,10,3,False,1.0,"{'type': 'early-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['random_forest'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [3, 5, 10], 'estimator__class_weight': ['balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': True}"
early-fusion,threshold_0.7,distilbert,resnet50,random_forest,,748.8170554637909,0.3163669275916244,0.012438863932454,0.3128470889539807,0.0115502513031626,0.2259752324685437,0.0100818070679854,0.1985633507838403,0.0094579493362637,0.2120149415507408,0.0108328907807869,0.1244156178649518,0.0023731825572555,2.610716448412144,0.0259586334172437,0.6652429082729867,0.0275108954849897,629.7,27.731029551749423,2470.8,2.56124969497314,0.7,0.0,"Counter({'{""estimator__class_weight"": ""balanced"", ""estimator__max_depth"": 5, ""estimator__n_estimators"": 200}': 5, '{""estimator__class_weight"": ""balanced"", ""estimator__max_depth"": 5, ""estimator__n_estimators"": 300}': 5})",9465,18,10,3,False,1.0,"{'type': 'early-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['random_forest'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [3, 5, 10], 'estimator__class_weight': ['balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': True}"
early-fusion,threshold_0.1,distilbert,resnet50,mlp,,10383.381406784058,0.6003786257013035,0.0112957853923049,0.5499608153183265,0.0141181698557769,0.6008564002584065,0.0114301757971717,0.8990604671640877,0.0084855391127971,0.8187668138153887,0.0091438353179931,0.1738707169977625,0.0106788193467995,2.610716448412144,0.0259586334172437,5.213636214455984,0.2478091688169516,4932.9,200.4517148841585,2470.8,2.56124969497314,0.1,0.0,"Counter({'{""alpha"": 0.001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 3, '{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 2, '{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 1e-05, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 1})",9465,18,10,3,False,1.0,"{'type': 'early-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['mlp'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'hidden_layer_sizes': [(256,), (256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [80]}, {}], 'save_more_metadata': True, 'all_thresholds': True}"
early-fusion,threshold_0.2,distilbert,resnet50,mlp,,10383.381406784058,0.6552305854277007,0.0064969534385204,0.5950258904029033,0.0083281946853971,0.6525555064382746,0.006375103014191,0.820422274870715,0.0117311753250426,0.7296842804965484,0.0090613590241413,0.1252813068365886,0.0048183653144584,2.610716448412144,0.0259586334172437,3.928373554800513,0.1382190855622109,3717.2,105.1073736709276,2470.8,2.56124969497314,0.2,0.0,"Counter({'{""alpha"": 0.001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 3, '{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 2, '{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 1e-05, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 1})",9465,18,10,3,False,1.0,"{'type': 'early-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['mlp'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'hidden_layer_sizes': [(256,), (256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [80]}, {}], 'save_more_metadata': True, 'all_thresholds': True}"
early-fusion,threshold_0.3,distilbert,resnet50,mlp,,10383.381406784058,0.6734248705023137,0.0064342939604657,0.6084041607145412,0.009640421405245,0.6696366522994037,0.0069882512853342,0.744699124775601,0.0107785249944046,0.6546943422486994,0.011752309121965,0.104777983912539,0.0032553320311181,2.610716448412144,0.0259586334172437,3.1636661685714045,0.0868794432532911,2993.9,67.47658853261625,2470.8,2.56124969497314,0.2999999999999999,5.551115123125783e-17,"Counter({'{""alpha"": 0.001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 3, '{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 2, '{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 1e-05, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 1})",9465,18,10,3,False,1.0,"{'type': 'early-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['mlp'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'hidden_layer_sizes': [(256,), (256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [80]}, {}], 'save_more_metadata': True, 'all_thresholds': True}"
early-fusion,threshold_0.4,distilbert,resnet50,mlp,,10383.381406784058,0.6699535621854288,0.0094624431598611,0.5983526924983986,0.0125427218708443,0.6653580467760947,0.0111791877507396,0.669261555526049,0.0151002373247241,0.5826729246522225,0.0159336296188081,0.0956210372165124,0.0027063690514967,2.610716448412144,0.0259586334172437,2.604775830756946,0.0612562752189041,2465.2,53.63357157601944,2470.8,2.56124969497314,0.4,0.0,"Counter({'{""alpha"": 0.001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 3, '{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 2, '{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 1e-05, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 1})",9465,18,10,3,False,1.0,"{'type': 'early-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['mlp'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'hidden_layer_sizes': [(256,), (256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [80]}, {}], 'save_more_metadata': True, 'all_thresholds': True}"
early-fusion,threshold_0.5,distilbert,resnet50,mlp,,10383.381406784058,0.6483219793210123,0.0111730891076626,0.5734789401816384,0.0174289260644706,0.6397328746700041,0.0135705611504685,0.5905799537765632,0.0167475140201361,0.5123832605227647,0.0209060479276601,0.0928884745607821,0.0025144752914481,2.610716448412144,0.0259586334172437,2.144573987716033,0.0537480846181438,2029.9,57.44640980949114,2470.8,2.56124969497314,0.5,0.0,"Counter({'{""alpha"": 0.001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 3, '{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 2, '{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 1e-05, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 1})",9465,18,10,3,False,1.0,"{'type': 'early-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['mlp'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'hidden_layer_sizes': [(256,), (256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [80]}, {}], 'save_more_metadata': True, 'all_thresholds': True}"
early-fusion,threshold_0.6,distilbert,resnet50,mlp,,10383.381406784058,0.6091165644968423,0.0153536797762083,0.5338332208619725,0.0187987634040885,0.5933684064136404,0.019400756705224,0.5051421894002944,0.0210339446357538,0.4384680542954842,0.0229679931105344,0.0939469627502032,0.0028186928492157,2.610716448412144,0.0259586334172437,1.7173470720961408,0.0703820896787845,1625.7,74.62579982820955,2470.8,2.56124969497314,0.5999999999999999,1.1102230246251563e-16,"Counter({'{""alpha"": 0.001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 3, '{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 2, '{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 1e-05, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 1})",9465,18,10,3,False,1.0,"{'type': 'early-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['mlp'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'hidden_layer_sizes': [(256,), (256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [80]}, {}], 'save_more_metadata': True, 'all_thresholds': True}"
early-fusion,threshold_0.7,distilbert,resnet50,mlp,,10383.381406784058,0.5448625601448589,0.0232404388886568,0.4730019661970247,0.026040000884407,0.5195160038111313,0.0283315651477181,0.4096703877365808,0.0282229499681163,0.3568223840327961,0.0281531472428365,0.0990436090309755,0.0031704169362898,2.610716448412144,0.0259586334172437,1.310314932599029,0.0948041245597515,1240.7,98.35654528296529,2470.8,2.56124969497314,0.7,0.0,"Counter({'{""alpha"": 0.001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 3, '{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 2, '{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 1e-05, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 1})",9465,18,10,3,False,1.0,"{'type': 'early-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['mlp'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'hidden_layer_sizes': [(256,), (256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [80]}, {}], 'save_more_metadata': True, 'all_thresholds': True}"
late-fusion,late-fusion-or,distilbert,resnet50,logistic,logistic,456.4761061668396,0.6297785715933096,0.0090212137875642,0.5892772818123888,0.0096323385524571,0.6113386723961003,0.0099834220038053,0.6378503114248938,0.0137650398330558,0.6512976673525243,0.0122199748985685,0.1087506729654179,0.0026465330859433,2.610716448412144,0.0259586334172437,2.676984230386178,0.0522336792040957,2533.8,56.9136187568494,2470.8,2.56124969497314,,,,9465,18,10,3,False,1.0,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['logistic', 'logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}], 'save_more_metadata': True, 'all_thresholds': True}"
late-fusion,late-fusion-and,distilbert,resnet50,logistic,logistic,456.4761061668396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1450398026895635,0.0014421463009579,2.610716448412144,0.0259586334172437,0.0,0.0,0.0,0.0,2470.8,2.56124969497314,,,,9465,18,10,3,False,1.0,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['logistic', 'logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}], 'save_more_metadata': True, 'all_thresholds': True}"
late-fusion,late-fusion-avg,distilbert,resnet50,logistic,logistic,456.4761061668396,0.6329151386332932,0.0101346680457061,0.5637390694819789,0.01585218248764709,0.6178436093975489,0.010900235041083665,0.5711543528744052,0.01252702266176422,0.4966856210621753,0.015919273333589723,0.09607536211746265,0.0025619355084126132,2.610716448412144,0.025958633417243738,2.1005699842306726,0.025477731552643025,1988.2,31.908619525137716,2470.8,2.5612496949731396,,,,9465,18,10,3,False,1.0,"{'type': 'late-fusion', 'vectorizers': ['distilbert', 'resnet50'], 'models': ['logistic', 'logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}], 'save_more_metadata': True, 'all_thresholds': True}"
